"v1"	"log2_FC"	"Pvalue"	"fdr"
"K00341"	0.0081565671757959	"1"	1
"K00342"	0.0081565671757959	"1"	1
"K00343"	0.167324704060734	"1"	1
"K00344"	-0.641375722992624	"0.4"	1
"K00346"	-0.100768094023792	"1"	1
"K00347"	-0.100768094023792	"1"	1
"K00348"	-0.100768094023792	"1"	1
"K00349"	-0.100768094023792	"1"	1
"K00350"	-0.100768094023792	"1"	1
"K00351"	0.0159940805026426	"1"	1
"K00354"	0.335825721777589	"1"	1
"K00355"	-1.39240179017339	"0.857142857142857"	1
"K00356"	-16.3321239860145	"0.563702861650773"	1
"K00362"	-0.735217979466537	"0.4"	1
"K00363"	-1.65465822772002	"1"	1
"K00364"	-0.00755159710018337	"0.4"	1
"K00366"	0.436651311572479	"0.4"	1
"K00368"	0.774118488394951	"0.211798378305723"	1
"K00370"	0.159090662364429	"0.4"	1
"K00371"	0.159090662364429	"0.4"	1
"K00372"	-0.59313921253405	"0.628571428571429"	1
"K00373"	0.159090662364429	"0.4"	1
"K00374"	0.0241330184220112	"0.628571428571429"	1
"K00375"	-0.181189732729663	"0.628571428571429"	1
"K00380"	-1.4736660072942	"0.857142857142857"	1
"K00381"	-1.99581629089031	"0.857142857142857"	1
"K00382"	0.49794837613891	"0.4"	1
"K00383"	-0.204105021553665	"0.857142857142857"	1
"K00384"	0.0752205481728537	"0.857142857142857"	1
"K00385"	-0.781906495588499	"0.628571428571429"	1
"K00389"	1.57359583386843	"0.211798378305723"	1
"K00390"	2.10598669186033	"0.857142857142857"	1
"K00392"	1.73696155463059	"0.825497910704632"	1
"K00394"	2.00753704433642	"0.108408299981465"	1
"K00395"	2.00753704433642	"0.108408299981465"	1
"K00406"	21.5165315509436	"0.386476230771233"	1
"K00425"	0.0134679242021571	"1"	1
"K00426"	-0.050348759148409	"1"	1
"K00427"	-2.72752252602953	"0.84535586035979"	1
"K00428"	2.28054143767213	"0.0571428571428571"	1
"K00432"	0.148592263685085	"0.628571428571429"	1
