Row.names	v1	response	LDA	p_value	log2_FC	Pvalue	fdr
GOLPDLCAT_PWY	1.57758005264717	Nonresponder	2.00647349579089	0.07816908582428352	-1.09729684047185	0.132034632034632	0.951099442074171
HEMESYN2_PWY	2.5683174873694	Responder	2.09100217188405	0.05466393589167521	1.06359751296873	0.0930735930735931	0.951099442074171
P23_PWY	2.79874863074757	Responder	2.34072093539949	0.024974679293054212	1.4801001856406	0.025974025974026	0.951099442074171
PRPP_PWY	3.23716569205252	Responder	2.7298901972405	0.024974679293054212	1.04675235658604	0.132034632034632	0.951099442074171
PWY_5188	3.59569365490711	Responder	2.71565658307258	0.024974679293054212	0.669112036763652	0.0411255411255411	0.951099442074171
PWY_5189	3.54725416017884	Responder	2.62609960998115	0.05466393589167521	0.604206384986243	0.0411255411255411	0.951099442074171
PWY_5505	3.99150831388426	Nonresponder	2.89859747422273	0.024974679293054212	-0.122974646193441	0.484848484848485	0.951099442074171
PWY_5913	3.15295124544811	Responder	2.66375695052061	0.0373729883406515	1.90655135730078	0.0649350649350649	0.951099442074171
PWY_6588	3.49670702254893	Responder	3.00873378019536	0.07816908582428352	1.31976368361083	0.0649350649350649	0.951099442074171
PWY_6876	2.67888846290282	Responder	2.35561560371909	0.04951016737334307	8.3193278540685	0.0608076790261674	0.951099442074171
PWY_6969	3.30845556179925	Responder	2.80653838173599	0.07816908582428352	1.17009447731803	0.17965367965368	0.951099442074171
PWY_7234	2.9356662225936	Responder	2.35461409115455	0.05466393589167521	0.831343590355493	0.0930735930735931	0.951099442074171
PWY0_1533	2.47600385719275	Responder	2.19636924789247	0.0373729883406515	1.85217141912288	0.0411255411255411	0.951099442074171
TCA	3.12720812077027	Responder	2.69955782509852	0.024974679293054212	1.62489127509275	0.0411255411255411	0.951099442074171
